station_id,station_name,observed_at,rain_1h_mm,rain_acc_mm
-113,TĐ Bản Chát,2024-09-07 00:00:00,0.0,0.0
-113,TĐ Bản Chát,2024-09-07 01:00:00,0.0,0.0
-113,TĐ Bản Chát,2024-09-07 02:00:00,0.0,0.0
-113,TĐ Bản Chát,2024-09-07 03:00:00,0.0,0.0
-113,TĐ Bản Chát,2024-09-07 04:00:00,0.6000000238418579,0.6000000238418579
-113,TĐ Bản Chát,2024-09-07 05:00:00,6.199999809265137,6.799999833106995
-113,TĐ Bản Chát,2024-09-07 06:00:00,0.20000000298023224,6.999999836087227
-113,TĐ Bản Chát,2024-09-07 07:00:00,0.0,6.999999836087227
-113,TĐ Bản Chát,2024-09-07 08:00:00,0.0,6.999999836087227
-113,TĐ Bản Chát,2024-09-07 09:00:00,0.0,6.999999836087227
-113,TĐ Bản Chát,2024-09-07 10:00:00,0.0,6.999999836087227
-113,TĐ Bản Chát,2024-09-07 11:00:00,0.0,6.999999836087227
-113,TĐ Bản Chát,2024-09-07 12:00:00,0.0,6.999999836087227
-113,TĐ Bản Chát,2024-09-07 13:00:00,0.0,6.999999836087227
-113,TĐ Bản Chát,2024-09-07 14:00:00,0.20000000298023224,7.199999839067459
-113,TĐ Bản Chát,2024-09-07 15:00:00,0.4000000059604645,7.599999845027924
-113,TĐ Bản Chát,2024-09-07 16:00:00,0.6000000238418579,8.199999868869781
-113,TĐ Bản Chát,2024-09-07 17:00:00,0.6000000238418579,8.79999989271164
-113,TĐ Bản Chát,2024-09-07 18:00:00,1.2000000476837158,9.999999940395355
-113,TĐ Bản Chát,2024-09-07 19:00:00,1.0,10.999999940395355
-113,TĐ Bản Chát,2024-09-07 20:00:00,1.7999999523162842,12.79999989271164
-113,TĐ Bản Chát,2024-09-07 21:00:00,3.5999999046325684,16.399999797344208
-113,TĐ Bản Chát,2024-09-07 22:00:00,1.399999976158142,17.79999977350235
-113,TĐ Bản Chát,2024-09-07 23:00:00,2.0,19.79999977350235
-113,TĐ Bản Chát,2024-09-08 00:00:00,0.4000000059604645,9.199999839067459
-113,TĐ Bản Chát,2024-09-08 01:00:00,0.800000011920929,9.999999850988388
-113,TĐ Bản Chát,2024-09-08 02:00:00,0.6000000238418579,10.599999874830246
-113,TĐ Bản Chát,2024-09-08 03:00:00,1.2000000476837158,11.799999922513962
-113,TĐ Bản Chát,2024-09-08 04:00:00,0.6000000238418579,12.39999994635582
-113,TĐ Bản Chát,2024-09-08 05:00:00,1.0,13.39999994635582
-113,TĐ Bản Chát,2024-09-08 06:00:00,0.20000000298023224,13.599999949336052
-113,TĐ Bản Chát,2024-09-08 07:00:00,1.2000000476837158,14.799999997019768
-113,TĐ Bản Chát,2024-09-08 08:00:00,0.20000000298023224,15.0
-113,TĐ Bản Chát,2024-09-08 09:00:00,1.399999976158142,16.399999976158142
-113,TĐ Bản Chát,2024-09-08 10:00:00,3.200000047683716,19.600000023841858
-113,TĐ Bản Chát,2024-09-08 11:00:00,3.4000000953674316,23.00000011920929
-113,TĐ Bản Chát,2024-09-08 12:00:00,3.5999999046325684,26.600000023841858
-113,TĐ Bản Chát,2024-09-08 13:00:00,3.4000000953674316,30.00000011920929
-113,TĐ Bản Chát,2024-09-08 14:00:00,4.400000095367432,34.40000021457672
-113,TĐ Bản Chát,2024-09-08 15:00:00,6.400000095367432,40.80000030994415
