station_id,station_name,observed_at,rain_1h_mm,rain_acc_mm
-484,TĐ Huội Quảng,2024-09-07 00:00:00,0.0,0.0
-484,TĐ Huội Quảng,2024-09-07 01:00:00,0.0,0.0
-484,TĐ Huội Quảng,2024-09-07 02:00:00,0.0,0.0
-484,TĐ Huội Quảng,2024-09-07 03:00:00,0.0,0.0
-484,TĐ Huội Quảng,2024-09-07 04:00:00,0.20000000298023224,0.20000000298023224
-484,TĐ Huội Quảng,2024-09-07 05:00:00,0.20000000298023224,0.4000000059604645
-484,TĐ Huội Quảng,2024-09-07 06:00:00,0.0,0.4000000059604645
-484,TĐ Huội Quảng,2024-09-07 07:00:00,0.20000000298023224,0.6000000089406967
-484,TĐ Huội Quảng,2024-09-07 08:00:00,0.0,0.6000000089406967
-484,TĐ Huội Quảng,2024-09-07 09:00:00,0.20000000298023224,0.800000011920929
-484,TĐ Huội Quảng,2024-09-07 10:00:00,0.0,0.800000011920929
-484,TĐ Huội Quảng,2024-09-07 11:00:00,0.20000000298023224,1.0000000149011612
-484,TĐ Huội Quảng,2024-09-07 12:00:00,0.0,1.0000000149011612
-484,TĐ Huội Quảng,2024-09-07 13:00:00,0.20000000298023224,1.2000000178813934
-484,TĐ Huội Quảng,2024-09-07 14:00:00,0.0,1.2000000178813934
-484,TĐ Huội Quảng,2024-09-07 15:00:00,0.0,1.2000000178813934
-484,TĐ Huội Quảng,2024-09-07 16:00:00,0.20000000298023224,1.4000000208616257
-484,TĐ Huội Quảng,2024-09-07 17:00:00,0.0,1.4000000208616257
-484,TĐ Huội Quảng,2024-09-07 18:00:00,0.4000000059604645,1.8000000268220901
-484,TĐ Huội Quảng,2024-09-07 19:00:00,0.4000000059604645,2.2000000327825546
-484,TĐ Huội Quảng,2024-09-07 20:00:00,0.20000000298023224,2.400000035762787
-484,TĐ Huội Quảng,2024-09-07 21:00:00,1.0,3.400000035762787
-484,TĐ Huội Quảng,2024-09-07 22:00:00,1.0,4.400000035762787
-484,TĐ Huội Quảng,2024-09-07 23:00:00,1.399999976158142,5.800000011920929
-484,TĐ Huội Quảng,2024-09-08 00:00:00,1.0,4.599999979138374
-484,TĐ Huội Quảng,2024-09-08 01:00:00,1.600000023841858,6.200000002980232
-484,TĐ Huội Quảng,2024-09-08 02:00:00,2.0,8.200000002980232
-484,TĐ Huội Quảng,2024-09-08 03:00:00,1.2000000476837158,9.400000050663948
-484,TĐ Huội Quảng,2024-09-08 04:00:00,0.20000000298023224,9.60000005364418
-484,TĐ Huội Quảng,2024-09-08 05:00:00,0.20000000298023224,9.800000056624413
-484,TĐ Huội Quảng,2024-09-08 06:00:00,0.20000000298023224,10.000000059604645
-484,TĐ Huội Quảng,2024-09-08 07:00:00,0.20000000298023224,10.200000062584877
